,id,category,pagePath,title
5589,66226,"[{""name"": ""/Arts & Entertainment/Music & Audio/Classical Music"", ""confidence"": 0.9900000095367432}, {""name"": ""/Arts & Entertainment/Performing Arts/Opera"", ""confidence"": 0.9900000095367432}]",/opera-review-semiramide_2456983.html,Opera Review: ‘Semiramide’
5590,66229,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.6000000238418579}]",/house-of-horrors-children-finally-enjoy-everyday-life-lasagna-basketball-and-harry-potter_2457034.html,"‘House of Horrors’ Children Finally Enjoy Everyday Life—Lasagna, Basketball, and Harry Potter"
5591,66359,"[{""name"": ""/Law & Government/Military"", ""confidence"": 0.7799999713897705}, {""name"": ""/Sensitive Subjects"", ""confidence"": 0.6399999856948853}, {""name"": ""/Pets & Animals"", ""confidence"": 0.5699999928474426}, {""name"": ""/Hobbies & Leisure"", ""confidence"": 0.5600000023841858}]",/army-dogs-mishandled-after-coming-home-from-afghanistan-pentagon-report-says_2457060.html,"Army Dogs Mishandled After Coming Home From Afghanistan, Pentagon Report Says"
5592,66362,"[{""name"": ""/Arts & Entertainment/Movies"", ""confidence"": 0.9599999785423279}]",/movie-review-red-sparrow-communisms-x-rated-spies_2451190.html,Movie Review: ‘Red Sparrow’: Communism’s X-rated Spies
5593,66364,"[{""name"": ""/People & Society/Social Issues & Advocacy"", ""confidence"": 0.6600000262260437}, {""name"": ""/Sensitive Subjects"", ""confidence"": 0.6600000262260437}, {""name"": ""/People & Society/Family & Relationships/Family"", ""confidence"": 0.5199999809265137}]",/homeless-couple-charged-as-child-abusers-for-raising-kids-in-shack_2456945.html,Homeless Couple Charged as Child Abusers for Raising Kids in Shack
5594,66536,"[{""name"": ""/Arts & Entertainment/Performing Arts"", ""confidence"": 0.7799999713897705}]",/shen-yun-truly-spectacular-buenos-aires-city-official-says_2457075.html,"Shen Yun Truly Spectacular, Buenos Aires City Official Says"
5595,66539,"[{""name"": ""/People & Society/Religion & Belief"", ""confidence"": 0.9800000190734863}]",/calligrapher-says-he-has-greater-wisdom-after-seeing-shen-yun_2457078.html,Calligrapher Says He Has Greater Wisdom After Seeing Shen Yun
5596,66542,"[{""name"": ""/Arts & Entertainment/Performing Arts"", ""confidence"": 0.5099999904632568}]",/it-is-like-paradise-on-the-stage-taiwanese-professor-says_2457081.html,"‘It is like paradise on the stage,’ Taiwanese Professor Says"
5597,66543,"[{""name"": ""/Arts & Entertainment/Performing Arts"", ""confidence"": 0.5400000214576721}]",/professor-returns-to-enjoy-the-beauty-at-shen-yun_2457084.html,Professor Returns to Enjoy the Beauty at Shen Yun
5598,66655,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.7300000190734863}, {""name"": ""/Law & Government/Public Safety"", ""confidence"": 0.5299999713897705}]",/nikolas-cruz-might-have-tried-to-create-vantage-point-to-gun-down-students-below_2456783.html,Nikolas Cruz Might Have Tried to Create Vantage Point to Gun Down Students Below
5599,66702,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.9200000166893005}, {""name"": ""/Hobbies & Leisure"", ""confidence"": 0.8700000047683716}, {""name"": ""/Pets & Animals/Pets/Dogs"", ""confidence"": 0.5600000023841858}]",/one-year-old-girl-dies-after-being-mauled-to-death-by-family-dog_2457088.html,One-Year-Old Girl Dies After Being Mauled to Death by Family Dog
5600,66705,"[{""name"": ""/Arts & Entertainment"", ""confidence"": 0.5600000023841858}]",/attorney-enjoys-5000-years-of-chinese-history-at-shen-yun_2457098.html,"Attorney Enjoys 5,000 Years of Chinese History at Shen Yun"
5601,66707,"[{""name"": ""/Arts & Entertainment/Music & Audio"", ""confidence"": 0.5799999833106995}]",/shen-yun-connects-you-with-your-own-self-businesswoman-says_2457103.html,"Shen Yun ‘Connects You With Your Own Self,’ Businesswoman Says"
5602,66711,"[{""name"": ""/Arts & Entertainment/Performing Arts/Dance"", ""confidence"": 0.7200000286102295}]",/senior-vp-finds-story-dances-resonate-at-shen-yun_2457107.html,Senior VP Finds Story Dances Resonate at Shen Yun
5603,66712,"[{""name"": ""/Arts & Entertainment"", ""confidence"": 0.75}]",/shen-yuns-precision-and-emotional-impact-impress-tv-channel-manager_2457110.html,Shen Yun’s Precision and Emotional Impact Impress TV Channel Manager
5604,66767,"[{""name"": ""/Arts & Entertainment/Music & Audio"", ""confidence"": 0.5699999928474426}]",/it-really-touched-me-very-deeply-company-owner-says_2457120.html,"‘It really touched me very deeply,’ Company Owner Says"
5605,66775,"[{""name"": ""/Arts & Entertainment"", ""confidence"": 0.7799999713897705}, {""name"": ""/People & Society"", ""confidence"": 0.5699999928474426}]",/commercial-banker-sees-faith-in-the-future-at-shen-yun_2457123.html,Commercial Banker Sees ‘Faith in the Future’ at Shen Yun
5606,66797,"[{""name"": ""/News/Politics"", ""confidence"": 0.9800000190734863}]",/tasmanian-liberals-returned-to-office-in-election-fought-on-jobs_2457104.html,Tasmanian Liberals Returned to Office in Election Fought on Jobs
5607,66936,"[{""name"": ""/Arts & Entertainment/Online Media"", ""confidence"": 0.9700000286102295}, {""name"": ""/Arts & Entertainment/TV & Video/Online Video"", ""confidence"": 0.9599999785423279}, {""name"": ""/Sensitive Subjects"", ""confidence"": 0.9100000262260437}, {""name"": ""/Pets & Animals"", ""confidence"": 0.6100000143051147}]",/confronting-video-shows-unprovoked-attack-on-13-year-old-boy_2457095.html,Confronting Video Shows Unprovoked Attack on 13-Year-Old Boy
5608,66942,"[{""name"": ""/Shopping/Apparel/Costumes"", ""confidence"": 0.8199999928474426}, {""name"": ""/Arts & Entertainment/Performing Arts"", ""confidence"": 0.7099999785423279}]",/analyst-finds-shen-yuns-costumes-beautiful_2457145.html,Analyst Finds Shen Yun’s Costumes Beautiful
5609,66978,"[{""name"": ""/Arts & Entertainment"", ""confidence"": 0.5400000214576721}]",/mortgage-banker-shen-yun-made-me-feel-very-peaceful-inside_2457149.html,Mortgage Banker: Shen Yun ‘Made me feel very peaceful inside’
5610,66979,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.8799999952316284}, {""name"": ""/News/Weather"", ""confidence"": 0.8299999833106995}]",/northeast-still-facing-flooding-outages-after-killer-storm_2457154.html,"Northeast Still Facing Flooding, Outages After Killer Storm"
5611,66980,"[{""name"": ""/Arts & Entertainment/Music & Audio/Urban & Hip-Hop"", ""confidence"": 0.949999988079071}]",/company-vp-enjoys-the-artistry-of-the-shen-yun-digital-backdrop_2457155.html,Company VP Enjoys the Artistry of the Shen Yun Digital Backdrop
5612,66982,"[{""name"": ""/Arts & Entertainment/Performing Arts"", ""confidence"": 0.5600000023841858}]",/the-artistry-and-dance-was-second-to-none-attorney-says_2457162.html,"‘The Artistry and Dance Was Second to None,’ Attorney Says"
5613,66983,"[{""name"": ""/Arts & Entertainment/Performing Arts"", ""confidence"": 0.8700000047683716}]",/accounting-director-says-shen-yun-helps-him-understand-china-better_2457178.html,Accounting Director Says Shen Yun Helps Him Understand China Better
5614,67016,"[{""name"": ""/Arts & Entertainment"", ""confidence"": 0.8100000023841858}]",/shen-yun-stories-cover-a-good-chunk-of-humanity-attorney-says_2457206.html,"Shen Yun Stories Cover ‘A Good Chunk of Humanity,’ Attorney Says"
5615,67053,"[{""name"": ""/Arts & Entertainment/Music & Audio"", ""confidence"": 0.75}]",/singer-says-the-emotion-behind-shen-yun-music-touches-him_2457213.html,Singer Says the Emotion Behind Shen Yun Music Touches Him
5616,67055,"[{""name"": ""/Arts & Entertainment/Performing Arts"", ""confidence"": 0.7400000095367432}]",/company-owner-shen-yun-shows-spiritual-commonality-among-all-people_2457224.html,Company Owner: Shen Yun Shows Spiritual Commonality Among all People
5617,67061,"[{""name"": ""/Arts & Entertainment/Performing Arts"", ""confidence"": 0.6899999976158142}]",/shen-yun-preserves-traditional-chinese-culture_2457227.html,Shen Yun Preserves Traditional Chinese Culture
5618,67161,"[{""name"": ""/Arts & Entertainment/Performing Arts"", ""confidence"": 0.7400000095367432}]",/i-feel-healed-tonight-painter-says_2457230.html,"‘I feel healed tonight,’ Painter Says"
5619,67162,"[{""name"": ""/Arts & Entertainment/Performing Arts/Dance"", ""confidence"": 0.8399999737739563}]",/professor-enjoys-the-intricacy-of-classical-chinese-dance-at-shen-yun_2457237.html,Professor Enjoys the Intricacy of Classical Chinese Dance at Shen Yun
5620,67163,"[{""name"": ""/Arts & Entertainment"", ""confidence"": 0.5899999737739563}]",/editor-appreciates-the-divine-nature-of-chinese-history-at-shen-yun_2457234.html,Editor Appreciates the Divine Nature of Chinese History at Shen Yun
5621,67164,"[{""name"": ""/Arts & Entertainment/Performing Arts"", ""confidence"": 0.6899999976158142}]",/company-president-enjoys-shen-yuns-digital-backdrop_2457240.html,Company President Enjoys Shen Yun’s Digital Backdrop
5622,67191,"[{""name"": ""/Arts & Entertainment"", ""confidence"": 0.7200000286102295}]",/you-get-carried-away-with-the-stories-company-president-says_2457243.html,"‘You get carried away with the stories,’ Company President Says"
5623,67303,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.9900000095367432}]",/week-after-papua-new-guinea-quake-nearly-150000-need-urgent-aid_2457248.html,"Week After Papua New Guinea Quake, Nearly 150,000 Need Urgent Aid"
5624,67305,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.9399999976158142}]",/iran-finds-flight-recorders-of-crashed-passenger-plane_2457251.html,Iran Finds Flight Recorders of Crashed Passenger Plane
5625,67426,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.8100000023841858}]",/bangladeshi-police-detain-three-more-men-after-attack-on-prominent-writer_2457254.html,Bangladeshi Police Detain Three More Men After Attack on Prominent Writer
5626,67428,"[{""name"": ""/Sports/Individual Sports"", ""confidence"": 0.9599999785423279}, {""name"": ""/Hobbies & Leisure"", ""confidence"": 0.7300000190734863}]",/roger-bannister-first-four-minute-miler-dies-aged-88_2457260.html,"Roger Bannister, First Four-Minute Miler, Dies Aged 88"
5627,67610,"[{""name"": ""/Arts & Entertainment"", ""confidence"": 0.7099999785423279}, {""name"": ""/Jobs & Education/Education/Primary & Secondary Schooling (K-12)"", ""confidence"": 0.6100000143051147}]",/boy-sees-little-girl-acting-weird-at-lunch-but-when-he-realized-what-was-happening-starts-running_2454696.html,"Boy sees little girl acting weird at lunch, but when he realized what was happening—starts running"
5628,67620,"[{""name"": ""/Hobbies & Leisure"", ""confidence"": 0.9800000190734863}, {""name"": ""/Pets & Animals/Pets/Dogs"", ""confidence"": 0.9700000286102295}]",/lost-dog-is-found-only-to-be-stolen-from-shelter-but-who-comes-forward-they-never-wouldve-guessed_2456114.html,"Lost dog is found, only to be stolen from shelter—but who comes forward, they never would’ve guessed"
5629,67752,"[{""name"": ""/People & Society/Family & Relationships/Marriage"", ""confidence"": 0.8999999761581421}, {""name"": ""/Hobbies & Leisure/Special Occasions/Weddings"", ""confidence"": 0.8799999952316284}]",/bride-making-her-way-up-to-18th-floor-reception-when-elevator-does-the-worst-thing_2453423.html,Bride making her way up to 18th floor reception—when elevator does the worst thing
5630,67849,"[{""name"": ""/People & Society/Family & Relationships/Family"", ""confidence"": 0.9300000071525574}, {""name"": ""/Health/Women's Health"", ""confidence"": 0.7099999785423279}, {""name"": ""/Health/Reproductive Health"", ""confidence"": 0.6600000262260437}]",/nurse-heartbroken-at-1-year-old-decides-to-adopt-her-thats-when-they-break-the-news_2456328.html,"Nurse heartbroken at 1-year-old, decides to adopt her—that’s when they break the news"
5631,68038,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.9100000262260437}, {""name"": ""/Law & Government/Public Safety/Emergency Services"", ""confidence"": 0.6399999856948853}]",/fiancee-was-in-excruciating-pain-but-what-he-tells-emergency-operator-oh-no_2455962.html,Fiancée was in excruciating pain—but what he tells emergency operator—’Oh no’
5632,68164,"[{""name"": ""/Food & Drink/Cooking & Recipes"", ""confidence"": 0.9700000286102295}]",/dont-forget-the-sauce-2_2419030.html,Don’t Forget the Sauce
5633,68262,"[{""name"": ""/Travel/Specialty Travel"", ""confidence"": 0.5}]",/where-to-travel-in-2018_2420017.html,Where to Travel in 2018
5634,68263,"[{""name"": ""/Arts & Entertainment/Movies"", ""confidence"": 0.7099999785423279}, {""name"": ""/News"", ""confidence"": 0.5299999713897705}]",/mash-actor-david-ogden-stiers-dies-at-75_2457458.html,‘M*A*S*H’ Actor David Ogden Stiers Dies at 75
5635,68271,"[{""name"": ""/Food & Drink/Cooking & Recipes"", ""confidence"": 0.9900000095367432}]",/korean-cuisine-unfussy-as-can-be-2_2399690.html,"Korean Cuisine, Unfussy as Can Be"
5636,68276,"[{""name"": ""/Food & Drink/Cooking & Recipes"", ""confidence"": 0.8500000238418579}, {""name"": ""/Food & Drink/Food/Meat & Seafood"", ""confidence"": 0.800000011920929}]",/cooking-and-entertaining-at-a-moments-notice-2_2360871.html,"Cooking and Entertaining, at a Moment’s Notice"
5637,68367,"[{""name"": ""/Law & Government/Public Safety/Crime & Justice"", ""confidence"": 0.6100000143051147}]",/the-latest-public-security-official-to-get-sacked-in-china-has-darker-crime-than-corruption_2457502.html,The Latest Public Security Official to Get Sacked in China Has Darker Crime than Corruption
5638,68449,"[{""name"": ""/Health/Health Conditions"", ""confidence"": 0.5199999809265137}]",/daycare-teacher-loses-foot-after-flesh-eating-bacteria-infection_2457447.html,Daycare Teacher Loses Foot After Flesh-Eating Bacteria Infection
5639,68503,"[{""name"": ""/News/Politics"", ""confidence"": 0.9900000095367432}]",/italy-elections-deliver-hung-parliament-gridlock-exit-polls_2457467.html,"Italy Elections Deliver Hung Parliament, Gridlock: Exit Polls"
5640,68511,"[{""name"": ""/Arts & Entertainment"", ""confidence"": 0.8199999928474426}]",/shen-yun-presents-chinese-culture-and-history-city-councilor-says_2457555.html,"Shen Yun Presents Chinese Culture and History, City Councilor Says"
5641,68512,"[{""name"": ""/Arts & Entertainment/Music & Audio/Classical Music"", ""confidence"": 0.6100000143051147}]",/shen-yun-expresses-divine-magic-opera-singer-says_2457552.html,"Shen Yun Expresses ‘Divine Magic,’ Opera Singer Says"
5642,68572,"[{""name"": ""/People & Society"", ""confidence"": 0.8500000238418579}]",/it-brings-out-the-devoted-spiritual-feelings-that-we-all-have-lawyer-says_2457559.html,"‘It brings out the devoted spiritual feelings that we all have,’ Lawyer Says"
5643,68578,"[{""name"": ""/Arts & Entertainment/Music & Audio/Urban & Hip-Hop"", ""confidence"": 0.9300000071525574}]",/executive-director-sees-passion-in-shen-yun_2457564.html,Executive Director Sees Passion in Shen Yun
5644,68583,"[{""name"": ""/Arts & Entertainment/Music & Audio"", ""confidence"": 0.6499999761581421}]",/professor-of-medicine-on-shen-yun-music-this-music-is-a-healer_2457571.html,Professor of Medicine on Shen Yun Music: ‘This music is a healer’
5645,68584,"[{""name"": ""/Arts & Entertainment/Performing Arts/Dance"", ""confidence"": 0.75}]",/connecticut-theatergoer-enjoys-the-beauty-at-shen-yun_2457577.html,Connecticut Theatergoer Enjoys the Beauty at Shen Yun
5646,68585,"[{""name"": ""/Jobs & Education/Education"", ""confidence"": 0.9300000071525574}]",/school-principal-students-would-be-amazed-at-shen-yun_2457580.html,School Principal: Students Would Be Amazed at Shen Yun
5647,68638,"[{""name"": ""/Arts & Entertainment/Performing Arts"", ""confidence"": 0.6700000166893005}]",/alliance-director-finds-shen-yun-digital-backdrop-engaging_2457583.html,Alliance Director Finds Shen Yun Digital Backdrop Engaging
